score,r_approach_reward,w_approach_reward,active_approach_reward,r_close_reward,w_close_reward,active_close_reward,r_grasp_reward,w_grasp_reward,active_grasp_reward,r_move_bonus,w_move_bonus,active_move_bonus,r_move_reward,w_move_reward,active_move_reward,r_movement_penalty,w_movement_penalty,active_movement_penalty,r_object_angle_reward,w_object_angle_reward,active_object_angle_reward,r_object_velocity_reward,w_object_velocity_reward,active_object_velocity_reward,r_open_reward,w_open_reward,active_open_reward,r_progress_reward,w_progress_reward,active_progress_reward,r_stability_reward,w_stability_reward,active_stability_reward,r_success_bonus,w_success_bonus,active_success_bonus,r_success_reward,w_success_reward,active_success_reward,r_velocity_penalty,w_velocity_penalty,active_velocity_penalty,r_velocity_reward,w_velocity_reward,active_velocity_reward,env_id,seed
0.7638,,5.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.999,,5.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.2429,,5.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.9671,,5.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.5231,,5.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.6046,,5.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.8481,,5.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.0858,,5.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.293,,5.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.9728,,1.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.0282,,1.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.5892,,1.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.0644,,1.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.8841,,1.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9823,,1.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.5082,,1.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9149,,1.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9747,,1.0,1,,3.0,1,,10.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.7175,,10.0,1,,1.0,1,,5.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9992,,10.0,1,,1.0,1,,5.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9932,,10.0,1,,1.0,1,,5.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9808,,10.0,1,,1.0,1,,5.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.5921,,10.0,1,,1.0,1,,5.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9674,,10.0,1,,1.0,1,,5.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9925,,10.0,1,,1.0,1,,5.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.4927,,10.0,1,,1.0,1,,5.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.1928,,10.0,1,,1.0,1,,5.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.669,,5.0,1,,10.0,1,,20.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.9467,,5.0,1,,10.0,1,,20.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.9823,,5.0,1,,10.0,1,,20.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.9829,,5.0,1,,10.0,1,,20.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.0689,,5.0,1,,10.0,1,,20.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.9602,,5.0,1,,10.0,1,,20.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.8506,,5.0,1,,10.0,1,,20.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.9884,,5.0,1,,10.0,1,,20.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.0,,5.0,1,,10.0,1,,20.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,2.0,1,shadow_hand_door_open_outward,42
0.9323,,5.0,1,,0,0,,10.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.3146,,5.0,1,,0,0,,10.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9986,,5.0,1,,0,0,,10.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9516,,1.0,1,,0,0,,10.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9991,,1.0,1,,0,0,,10.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9972,,1.0,1,,0,0,,10.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.2346,,10.0,1,,0,0,,10.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9987,,10.0,1,,0,0,,10.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9997,,10.0,1,,0,0,,10.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9288,,5.0,1,,0,0,,5.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.5,1,shadow_hand_door_open_outward,42
0.8175,,5.0,1,,0,0,,5.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0.5,1,shadow_hand_door_open_outward,42
0.9676,,5.0,1,,0,0,,5.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0.5,1,shadow_hand_door_open_outward,42
0.9859,,1.0,1,,0,0,,5.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.5,1,shadow_hand_door_open_outward,42
0.9783,,1.0,1,,0,0,,5.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0.5,1,shadow_hand_door_open_outward,42
0.9945,,1.0,1,,0,0,,5.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0.5,1,shadow_hand_door_open_outward,42
9544.0,,10.0,1,,0,0,,5.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.5,1,shadow_hand_door_open_outward,42
0.2824,,10.0,1,,0,0,,5.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0.5,1,shadow_hand_door_open_outward,42
0.2141,,10.0,1,,0,0,,5.0,1,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0.5,1,shadow_hand_door_open_outward,42
0.3443,,5.0,1,,0,0,,20.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9988,,5.0,1,,0,0,,20.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9948,,5.0,1,,0,0,,20.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9808,,1.0,1,,0,0,,20.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.7807,,1.0,1,,0,0,,20.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9891,,1.0,1,,0,0,,20.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9881,,10.0,1,,0,0,,20.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.2293,,10.0,1,,0,0,,20.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9524,,10.0,1,,0,0,,20.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,5.0,1,shadow_hand_door_open_outward,42
0.9995,,5.0,1,,0,0,,10.0,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.0006,,5.0,1,,0,0,,10.0,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.6958,,5.0,1,,0,0,,10.0,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.4301,,1.0,1,,0,0,,10.0,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9762,,1.0,1,,0,0,,10.0,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9906,,1.0,1,,0,0,,10.0,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.8691,,10.0,1,,0,0,,10.0,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.3418,,10.0,1,,0,0,,10.0,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
0.9926,,10.0,1,,0,0,,10.0,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,1.0,1,shadow_hand_door_open_outward,42
